,en,gr
493,"However, the family has always been highly valued and will continue to be highly valued in all the countries of the European Union.","Ωστόσο, στην οικογένεια αποδιδόταν ανέκαθεν και εξακολουθεί να αποδίδεται εξαιρετική αξία σε όλες τις χώρες της Ευρωπαϊκής Ένωσης."
494,"Mr President, I rise to speak on the competition report introduced by my colleague, Mrs Riis-Jørgensen, to whom I offer my congratulations on the quality of her work.","Κύριε Πρόεδρε, έλαβα τον λόγο να μιλήσω για την έκθεση επί της πολιτικής ανταγωνισμού που παρουσίασε η συνάδελφός μου κυρία Riis-Jψrgensen, στην οποία δίδω τα συγχαρητήριά μου για την ποιότητα του έργου της."
495,"Amendments Nos 2, 3 and 4 in the Fitzsimons report, which delete the words 'as far as possible', are particularly important.","Ιδιαίτερα σημαντικές είναι και οι τροπολογίες 2, 3 και 4 επί της έκθεσης Fitzsimons, οι οποίες αποσκοπούν στη διαγραφή των λέξεων «όσο είναι δυνατόν»."
496,"I also feel that the Commission's proposal, though initially valid, has nevertheless been substantially improved by Parliament's report.",Πιστεύω επίσης ότι η πρόταση της Επιτροπής - έγκυρη - βελτιώθηκε κατά τρόπο ουσιαστικό με την έκθεση του Κοινοβουλίου.
497,"When I became a Member of the European Parliament in 1994, I was struck by the lack of knowledge and the total absence of understanding of the overseas territories.",
498,There should also be quotas and rules regarding the quantities to be recycled using different methods.,Είναι απαραίτητο να υπάρχουν ποσοστώσεις και κανονισμοί όσον αφορά τι θα επανακυκλώνεται με διάφορους τρόπους.
499,"Madam President, Commissioner, ladies and gentlemen, I should like to begin by thanking Mrs van Bladel for her excellent report.","Κυρία Πρόεδρε, κύριε Επίτροπε, αγαπητοί συνάδελφοι, καταρχάς θα ήθελα να ευχαριστήσω την κ. van Bladel για την εξαιρετική της έκθεση."
500,"That is where the most frequently cited researchers live, in a country with an enviable wealth of innovative small businesses.","Εκεί ζουν οι ερευνητές στους οποίους γίνονται οι περισσότερες παραπομπές, εκεί υπάρχει και ένας αξιοζήλευτος αριθμός μικρών καινοτόμων επιχειρήσεων."
501,Why not? Did it want to correct what many experts we consulted had referred to as the serious mistake committed in the Kalanke case?,"Στην υπόθεση αυτή, το Δικαστήριο, με την απόφαση της 11ης Νοεμβρίου 1997, δεν δικαίωσε τον κ. Marschall."
502,"Moreover, in the context of these partnership and cooperation agreements, a parliamentary cooperation committee will be set up for each country.","Από την άλλη, στο πλαίσιο αυτών των συμφωνιών εταιρικής σχέσης και συνεργασίας, θα συσταθεί μία κοινοβουλευτική επιτροπή για κάθε χώρα."
503,"I am deeply disappointed that the Council of Ministers, which apparently accepted an oral question for debate on relations with the DPRK, has failed to send anybody to participate in the debate.","Είμαι βαθιά απογοητευμένος που το Συμβούλιο των Υπουργών, που φαίνεται ότι δέχτηκε να συζητηθεί μια προφορική ερώτηση για τις σχέσεις με την Λ.Δ. της Κορέας, δεν έστειλε κανέναν εκπρόσωπο για να συμμετάσχει στη συζήτηση."
